id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
653044,2025-01-03,sexta-feira,23:00:00,MG,381,"618,1",OLIVEIRA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Curva,Não,4,0,1,0,2,4,1,7,"-20,76895697","-44,78171707",SPRF-MG,DEL04-MG,UOP01-DEL04-MG
653051,2025-01-04,sábado,00:15:00,RJ,356,69,ITAPERUNA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Reta,Não,2,0,1,0,1,0,1,2,"-21,37533068","-41,69412374",SPRF-RJ,DEL08-RJ,UOP03-DEL08-RJ
653052,2025-01-03,sexta-feira,23:00:00,MG,116,"802,8",ALEM PARAIBA,Ingestão de álcool pelo condutor,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,3,0,1,0,1,1,1,3,"-21,77810174","-42,72568662",SPRF-MG,DEL07-MG,UOP01-DEL07-MG
653058,2025-01-04,sábado,02:46:00,RJ,116,313,RESENDE,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Não,1,0,0,1,0,0,1,1,"-22,45998766","-44,46237202",SPRF-RJ,DEL07-RJ,UOP02-DEL07-RJ
653060,2025-01-04,sábado,02:50:00,SC,101,"157,7",PORTO BELO,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-27,181625","-48,6121179",SPRF-SC,DEL04-SC,UOP03-DEL04-SC
653062,2025-01-03,sexta-feira,22:45:00,RS,158,"419,5",SAO GABRIEL,Ausência de reação do condutor,Colisão traseira,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,4,1,0,1,1,1,1,3,"-30,03993268","-54,5918013",SPRF-RS,DEL11-RS,UOP02-DEL11-RS
653066,2025-01-04,sábado,02:15:00,MG,262,549,LUZ,Ausência de reação do condutor,Colisão lateral sentido oposto,Com Vítimas Fatais,Plena Noite,Decrescente,Chuva,Simples,Curva;Aclive,Não,33,1,15,0,16,1,15,3,"-19,72508993","-45,86948395",SPRF-MG,DEL08-MG,UOP02-DEL08-MG
653069,2025-01-04,sábado,03:15:00,PR,277,54,SAO JOSE DOS PINHAIS,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,3,0,1,0,1,1,1,3,"-25,58964707","-48,93537801",SPRF-PR,DEL01-PR,UOP05-DEL01-PR
653072,2025-01-04,sábado,03:40:00,RS,285,"182,8",CAPAO BONITO DO SUL,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,1,0,0,1,0,0,1,1,"-28,290833","-51,422482",SPRF-RS,DEL08-RS,UOP05-DEL08-RS
653078,2025-01-04,sábado,05:40:00,BA,116,"908,1",CANDIDO SALES,Condutor Dormindo,Colisão frontal,Sem Vítimas,Amanhecer,Decrescente,Nublado,Simples,Reta,Sim,4,0,0,0,2,3,0,5,"-15,50001","-41,23606",SPRF-BA,DEL08-BA,UOP03-DEL08-BA
653093,2025-01-04,sábado,08:30:00,PR,369,422,UBIRATA,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Sol,Simples,Reta,Não,2,0,0,0,2,0,0,2,"-24,506686","-52,917714",SPRF-PR,DEL04-PR,UOP03-DEL04-PR
653099,2025-01-04,sábado,07:45:00,MG,365,409,PATOS DE MINAS,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,5,0,3,0,2,0,3,2,"-18,65228912","-46,51471573",SPRF-MG,DEL10-MG,UOP01-DEL10-MG
653113,2025-01-04,sábado,11:00:00,PR,153,"31,2",SANTO ANTONIO DA PLATINA,Reação tardia ou ineficiente do condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,5,0,3,0,2,0,3,2,"-23,22262134","-50,02015382",SPRF-PR,DEL07-PR,UOP04-DEL07-PR
653116,2025-01-04,sábado,09:00:00,MG,251,"472,9",FRANCISCO SA,Chuva,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva;Declive,Não,11,0,2,0,8,1,2,4,"-16,4669101","-43,43947986",SPRF-MG,DEL12-MG,UOP01-DEL12-MG
653117,2025-01-04,sábado,09:00:00,MT,364,"275,5",JACIARA,Demais falhas mecânicas ou elétricas,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Declive;Reta,Não,5,0,3,0,1,1,3,4,"-15,95085604","-54,98237599",SPRF-MT,DEL05-MT,UOP02-DEL05-MT
653118,2025-01-04,sábado,11:20:00,SP,116,567,BARRA DO TURVO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Não,5,0,1,0,3,1,1,2,"-25,0475499","-48,55355172",SPRF-SP,DEL05-SP,UOP02-DEL05-SP
653126,2025-01-04,sábado,07:30:00,BA,116,528,ITATIM,Manobra de mudança de faixa,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Não,7,0,4,0,2,2,4,4,"-12,71587879","-39,7449061",SPRF-BA,DEL03-BA,UOP02-DEL03-BA
653127,2025-01-04,sábado,12:20:00,TO,10,458,PALMAS,Acumulo de água sobre o pavimento,Queda de ocupante de veículo,Com Vítimas Fatais,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,4,1,0,0,3,0,0,4,"-10,28046444","-48,29864502",SPRF-TO,DEL01-TO,UOP03-DEL01-TO
653138,2025-01-04,sábado,12:39:00,BA,116,784,PLANALTO,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,0,1,1,1,3,"-14,66603297","-40,46399803",SPRF-BA,DEL08-BA,UOP02-DEL08-BA
653141,2025-01-04,sábado,14:10:00,SP,153,"22,9",NOVA GRANADA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Reta;Aclive,Não,2,0,0,0,1,1,0,2,"-20,46039395","-49,28858211",SPRF-SP,DEL09-SP,UOP01-DEL09-SP
653150,2025-01-04,sábado,15:00:00,RS,386,435,NOVA SANTA RITA,Ausência de reação do condutor,Colisão transversal,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Interseção de Vias;Rotatória,Sim,2,0,0,0,2,0,0,2,"-29,846369","-51,275738",SPRF-RS,DEL04-RS,UOP02-DEL04-RS
653157,2025-01-04,sábado,14:50:00,RJ,116,133,MAGE,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Não,5,0,0,1,2,3,1,6,"-22,65418284","-43,14382995",SPRF-RJ,DEL04-RJ,UOP02-DEL04-RJ
653169,2025-01-04,sábado,16:35:00,MG,116,310,ITAMBACURI,Transitar no Acostamento,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,4,0,0,0,3,1,0,3,"-18,071493","-41,67787",SPRF-MG,DEL11-MG,UOP01-DEL11-MG
653176,2025-01-04,sábado,14:30:00,PB,230,"162,7",CAMPINA GRANDE,Condutor deixou de manter distância do veículo da frente,Engavetamento,Sem Vítimas,Pleno dia,Decrescente,Sol,Simples,Reta,Não,3,0,0,0,3,0,0,3,"-7,2277","-35,9439",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
653177,2025-01-04,sábado,16:45:00,PB,104,"109,9",LAGOA SECA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta;Aclive,Não,2,0,0,0,2,0,0,2,"-7,11997886","-35,86414665",SPRF-PB,DEL02-PB,UOP04-DEL02-PB
653188,2025-01-04,sábado,18:40:00,BA,116,"373,7",LAMARAO,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Aclive;Reta,Não,7,2,1,2,1,1,3,3,"-11,788313","-38,98560509",SPRF-BA,DEL02-BA,UOP01-DEL02-BA
653204,2025-01-04,sábado,19:30:00,MG,262,"417,5",PARA DE MINAS,Pedestre - Ingestão de álcool/ substâncias psicoativas,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,2,1,0,0,0,1,0,2,"-19,88382214","-44,74534035",SPRF-MG,DEL08-MG,UOP03-DEL08-MG
653211,2025-01-04,sábado,16:50:00,MG,116,"629,5",ORIZANIA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,4,0,1,0,2,2,1,4,"-20,57445201","-42,20865305",SPRF-MG,DEL07-MG,UOP02-DEL07-MG
653225,2025-01-04,sábado,18:30:00,PE,428,22,CABROBO,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,2,1,0,0,1,0,0,2,"-8,48878386","-39,41542596",SPRF-PE,DEL05-PE,UOP03-DEL05-PE
653227,2025-01-04,sábado,21:00:00,PR,277,"422,8",CANTAGALO,Ingestão de álcool pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,3,0,1,0,1,2,1,4,"-25,39207098","-52,10673809",SPRF-PR,DEL04-PR,UOP02-DEL04-PR
653230,2025-01-04,sábado,22:00:00,SP,116,"53,3",LORENA,Ausência de reação do condutor,Capotamento,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,4,0,2,0,1,1,2,3,"-22,75255433","-45,10741076",SPRF-SP,DEL08-SP,UOP02-DEL08-SP
653250,2025-01-05,domingo,00:45:00,MG,50,"188,6",UBERABA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Aclive;Reta,Não,4,0,0,1,2,1,1,3,"-19,84070819","-47,87993327",SPRF-MG,DEL13-MG,UOP01-DEL13-MG
653270,2025-01-04,sábado,23:40:00,BA,116,512,FEIRA DE SANTANA,Ausência de reação do condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Curva,Sim,1,0,0,0,0,1,0,1,"-12,22978187","-38,96432161",SPRF-BA,DEL02-BA,UOP01-DEL02-BA
653279,2025-01-05,domingo,06:40:00,RJ,116,232,PIRAI,Ausência de reação do condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Curva;Declive,Não,4,0,2,0,2,0,2,2,"-22,65604007","-43,83713888",SPRF-RJ,DEL07-RJ,UOP01-DEL07-RJ
653284,2025-01-05,domingo,04:36:00,RO,364,"277,6",PRESIDENTE MEDICI,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Fatais,Plena Noite,Decrescente,Ignorado,Simples,Reta;Interseção de Vias,Não,3,1,0,0,1,3,0,5,"-11,384555","-61,783628",SPRF-RO,DEL02-RO,UOP01-DEL02-RO
653293,2025-01-05,domingo,07:30:00,RS,386,402,TRIUNFO,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-29,762325","-51,585972",SPRF-RS,DEL04-RS,UOP02-DEL04-RS
653309,2025-01-05,domingo,10:00:00,CE,222,"214,8",FORQUILHA,Afundamento ou ondulação no pavimento,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,2,0,1,0,0,1,1,2,"-3,76728996","-40,28895097",SPRF-CE,DEL04-CE,UOP01-DEL04-CE
653313,2025-01-05,domingo,11:00:00,MG,116,805,ALEM PARAIBA,Ausência de reação do condutor,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,0,2,0,0,2,"-21,79939622","-42,70870435",SPRF-MG,DEL07-MG,UOP01-DEL07-MG
653337,2025-01-05,domingo,12:30:00,RS,287,"354,4",JAGUARI,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Declive;Curva;Interseção de Vias,Sim,2,0,1,0,0,2,1,3,"-29,48260578","-54,68942642",SPRF-RS,DEL12-RS,UOP02-DEL12-RS
653338,2025-01-05,domingo,07:30:00,BA,101,398,IBIRAPITANGA,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,2,0,1,0,0,1,1,2,"-14,07899378","-39,38422488",SPRF-BA,DEL05-BA,UOP03-DEL05-BA
653349,2025-01-05,domingo,14:26:00,MT,174,478,COMODORO,Acumulo de água sobre o pavimento,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta;Declive,Não,4,0,4,0,0,0,4,2,"-13,726515","-59,77919903",SPRF-MT,DEL04-MT,UOP02-DEL04-MT
653351,2025-01-05,domingo,14:15:00,MG,356,"279,3",EUGENOPOLIS,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Curva;Declive,Não,2,0,1,0,0,1,1,2,"-21,12514202","-42,254502",SPRF-MG,DEL07-MG,UOP02-DEL07-MG
653355,2025-01-05,domingo,15:50:00,SC,470,"80,2",RODEIO,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta;Ponte,Não,4,1,1,0,1,2,1,4,"-26,948239","-49,318551",SPRF-SC,DEL04-SC,UOP01-DEL04-SC
653368,2025-01-05,domingo,11:40:00,BA,20,58,SAO DESIDERIO,Reação tardia ou ineficiente do condutor,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,5,0,1,0,3,3,1,5,-13,-46,SPRF-BA,DEL10-BA,UOP02-DEL10-BA
653379,2025-01-05,domingo,18:00:00,BA,101,677,ITAGIMIRIM,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,5,0,3,0,1,3,3,5,"-16,057762","-39,618071",SPRF-BA,DEL09-BA,UOP03-DEL09-BA
653382,2025-01-05,domingo,19:05:00,MS,267,240,NOVA ALVORADA DO SUL,Manobra de mudança de faixa,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,0,1,1,0,2,"-21,48567886","-54,29779898",SPRF-MS,DEL02-MS,UOP01-DEL02-MS
653385,2025-01-05,domingo,20:03:00,PB,101,3,MATARACA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,4,0,2,0,1,1,2,3,"-6,53182311","-35,11546245",SPRF-PB,DEL01-PB,UOP03-DEL01-PB
653398,2025-01-05,domingo,16:15:00,BA,101,914,NOVA VICOSA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Declive;Reta,Não,3,0,2,0,1,0,2,1,"-17,86211322","-39,80415344",SPRF-BA,DEL09-BA,UOP02-DEL09-BA
653419,2025-01-05,domingo,22:00:00,ES,393,"11,2",MUQUI,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Declive;Reta,Não,2,0,0,1,1,0,1,2,"-20,85189406","-41,24479292",SPRF-ES,DEL03-ES,UOP02-DEL03-ES
653421,2025-01-05,domingo,23:50:00,BA,324,621,SALVADOR,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Curva,Sim,2,0,2,0,0,0,2,1,"-12,91233708","-38,45956983",SPRF-BA,DEL01-BA,UOP01-DEL01-BA
653424,2025-01-06,segunda-feira,00:00:00,PE,232,178,BELO JARDIM,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,5,1,1,1,1,2,2,5,"-8,34353242","-36,4199731",SPRF-PE,DEL03-PE,UOP02-DEL03-PE
653430,2025-01-06,segunda-feira,03:50:00,PR,277,"173,3",PALMEIRA,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Simples,Declive;Reta,Não,3,1,0,0,1,1,0,3,"-25,44058","-49,972164",SPRF-PR,DEL08-PR,UOP02-DEL08-PR
653453,2025-01-06,segunda-feira,07:20:00,SP,381,65,MAIRIPORA,Demais falhas mecânicas ou elétricas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Amanhecer,Crescente,Sol,Dupla,Declive;Reta,Não,7,0,2,0,4,1,2,6,"-23,31495374","-46,58245152",SPRF-SP,DEL03-SP,UOP01-DEL03-SP
653454,2025-01-06,segunda-feira,07:00:00,BA,116,664,JEQUIE,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,4,0,2,0,1,1,2,3,"-13,73294498","-40,09867203",SPRF-BA,DEL03-BA,UOP01-DEL03-BA
653468,2025-01-06,segunda-feira,06:55:00,BA,116,"891,5",CANDIDO SALES,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva;Declive,Não,6,0,2,0,3,2,2,4,"-15,29350898","-41,13824403",SPRF-BA,DEL08-BA,UOP03-DEL08-BA
653470,2025-01-06,segunda-feira,08:40:00,RJ,101,323,NITEROI,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Ponte;Curva,Não,3,0,1,0,2,0,1,3,"-22,87438415","-43,12238932",SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ
653472,2025-01-06,segunda-feira,09:00:00,SC,470,"49,1",BLUMENAU,Condutor deixou de manter distância do veículo da frente,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Não,4,0,1,0,3,0,1,4,"-26,860662","-49,065159",SPRF-SC,DEL04-SC,UOP01-DEL04-SC
653476,2025-01-06,segunda-feira,07:40:00,PR,277,"473,8",NOVA LARANJEIRAS,Reação tardia ou ineficiente do condutor,Tombamento,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Curva;Declive,Não,2,0,0,0,1,1,0,2,"-25,30354721","-52,55960226",SPRF-PR,DEL04-PR,UOP02-DEL04-PR
653487,2025-01-06,segunda-feira,12:05:00,RS,386,"38,2",FREDERICO WESTPHALEN,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Não,2,0,1,0,1,0,1,2,"-27,391367","-53,400776",SPRF-RS,DEL08-RS,UOP02-DEL08-RS
653488,2025-01-06,segunda-feira,10:30:00,MS,158,"33,8",PARANAIBA,Demais falhas mecânicas ou elétricas,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,2,0,2,0,0,0,2,1,"-19,26124717","-51,50069016",SPRF-MS,DEL08-MS,UOP01-DEL08-MS
653490,2025-01-06,segunda-feira,12:00:00,SP,116,164,JACAREI,Frear bruscamente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,1,1,1,3,"-23,29166028","-46,00002382",SPRF-SP,DEL02-SP,UOP01-DEL02-SP
653492,2025-01-06,segunda-feira,09:15:00,SC,282,"339,8",CAMPOS NOVOS,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Interseção de Vias,Não,5,0,2,0,2,1,2,3,"-27,387402","-51,232861",SPRF-SC,DEL07-SC,UOP06-DEL07-SC
653493,2025-01-06,segunda-feira,11:45:00,TO,153,237,COLINAS DO TOCANTINS,Ultrapassagem Indevida,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,0,2,0,3,2,5,"-7,96747498","-48,46389145",SPRF-TO,DEL02-TO,UOP01-DEL02-TO
653496,2025-01-06,segunda-feira,11:40:00,RS,386,140,SARANDI,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,4,0,0,1,1,2,1,3,"-28,000616","-52,894413",SPRF-RS,DEL08-RS,UOP01-DEL08-RS
653497,2025-01-06,segunda-feira,10:50:00,PR,277,364,GUARAPUAVA,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Aclive;Reta,Não,2,0,1,0,0,2,1,3,"-25,42195856","-51,6665554",SPRF-PR,DEL08-PR,UOP01-DEL08-PR
653499,2025-01-06,segunda-feira,11:45:00,MG,50,203,DELTA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Aclive,Não,6,0,3,0,2,2,3,4,"-19,92627147","-47,82191068",SPRF-MG,DEL13-MG,UOP01-DEL13-MG
653501,2025-01-06,segunda-feira,13:10:00,PR,277,"3,5",PARANAGUA,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de Vias;Reta;Rotatória,Sim,3,0,0,1,1,6,1,8,"-25,54611314","-48,56010032",SPRF-PR,DEL01-PR,UOP05-DEL01-PR
653502,2025-01-06,segunda-feira,12:00:00,PR,376,"463,1",PONTA GROSSA,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva;Declive,Não,2,0,1,0,0,1,1,2,"-25,022566","-50,33223",SPRF-PR,DEL03-PR,UOP01-DEL03-PR
653503,2025-01-06,segunda-feira,10:40:00,MG,116,395,GOVERNADOR VALADARES,Ultrapassagem Indevida,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,3,0,1,0,1,1,1,3,"-18,72180716","-41,98905056",SPRF-MG,DEL06-MG,UOP01-DEL06-MG
653510,2025-01-06,segunda-feira,11:30:00,BA,101,356,WENCESLAU GUIMARAES,Velocidade Incompatível,Tombamento,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta;Declive,Não,3,1,0,0,0,2,0,3,"-13,66550345","-39,47859764",SPRF-BA,DEL05-BA,UOP03-DEL05-BA
653516,2025-01-06,segunda-feira,14:10:00,MG,153,135,PRATA,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Declive;Curva,Não,1,0,1,0,0,0,1,1,"-19,5207219","-48,83355386",SPRF-MG,DEL15-MG,UOP03-DEL15-MG
653517,2025-01-06,segunda-feira,11:35:00,MS,158,"136,6",APARECIDA DO TABOADO,Velocidade Incompatível,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,4,0,0,1,2,1,1,3,"-19,99898502","-51,11416952",SPRF-MS,DEL08-MS,UOP01-DEL08-MS
653520,2025-01-06,segunda-feira,14:00:00,RS,285,"202,3",LAGOA VERMELHA,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,5,1,0,1,1,2,1,5,"-28,211273","-51,546356",SPRF-RS,DEL08-RS,UOP05-DEL08-RS
653528,2025-01-06,segunda-feira,15:30:00,ES,101,"173,8",ARACRUZ,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Sim,3,0,0,1,1,1,1,3,"-19,57221883","-40,18397327",SPRF-ES,DEL04-ES,UOP01-DEL04-ES
653529,2025-01-06,segunda-feira,14:20:00,MG,116,"480,5",DOM CAVATI,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Sim,3,0,0,1,1,2,1,4,"-19,400735","-42,115264",SPRF-MG,DEL06-MG,UOP02-DEL06-MG
653530,2025-01-06,segunda-feira,07:55:00,SC,101,"118,9",ITAJAI,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Sol,Múltipla,Reta,Sim,2,0,0,0,1,1,0,2,"-26,895859","-48,71903",SPRF-SC,DEL04-SC,UOP04-DEL04-SC
